text	label
지난번 라넌큘라스는 매우 만족했는데, 옵션으로 선택한 유칼립투스는 쓸 수 있는 것이 거의 없었고, 리시안셔스 꽃도 1/3은 떨어져서 배송되어서 조금 실망이었습니다.	0
뒤로 쑥 빠지네요. 접히는 드라이여야 합니다. 반품비 아까워서 걍 둬요.	0
솔직히 사진에서는 잘 늘어나고 신축있다고 해서 구입했는데 고무줄이 탄탄해서 배에 자국이 .. 이럴줄알았으면 제일 큰 사이즈 시킬 껄 그랬어요ㅠㅠ	0
리본 다 떨어짐... 돈더주고 리본살필요없음	0
사야할 이유가 없음 온도를 다운시키지 못함. 선풍기와 비교했는데 차이를 못 느낌. 바람도 약하고 소음은 큼. 큰 기대에 하지 말아요.	0
냉동식품 가까운곳에서 사드시는걸 추천 바로 상할수 있어요	0
싼게 비지떡이라고... ㅁㄴㅇ라ㅓㅠㅜㅋㅌㅊㅍ.,ㅡㅈㄷㅅㅂㅈㄷㄱ쇼ㅕㅑㅕㅐ]ㅔㅑㅐㄴ웉ㅊ풤ㄴㅇ,.ㅡㅜㅋㅌㅊㅍ;ㅏㅓㅗㅁㄴㅇㄹ	1
귀마개 끈을 끼고 귀에 걸려고하면 잘빠져요 홈을 끝까지 만들어놨으면 덜빠지긴 했겠네여	1
맨뒤에 3~4장정도가 물같은걸 흘렸는지 울어있네요 몇장만 그런걸 봐서는 배송상의 문제는 아닌것 같네요 그냥 쓰겠습니다 맨 뒷부분이고 티가 많이나서 충분히 확인할 수 있을텐데 기분이 찝찝하네요 다음부터는 꼼꼼히 확인하세요	1
금방 고장났어요 헤드 부드럽지 못하고 흡입력 별로 ㅠ	0
좋아요 생각보다 색이 많이 어둡지 않고 예뻐요! 의자 바닥을 철재에 고정시킬때 고정 위치가 표시되어 있지 않아서 완젼히 새로운 구멍을 만들어야 합니다	1
커버 씌우기가 힘들었습니다 다리미판크기가 조금더 여유있게 재단되였으면 좋겠습니다	0
한달정도 써도 음색 변함이 없이 맑네요	1
지인에게 선물로 사준건데 택배에서 던진건지 보내줄때 원래 그런건지 휠이랑 살대가 휘어져 왔답니다 자전거집에서 대충 수리하고 탄다는데 보내준 사람은 기분 더럽네요	0
따뜻하게 온도조절이 잘 되네요	1
배송비가 너무 비싸요	0
배송이 너무너무느랴요ㅔ	0
생각보다는 ㅠㅠ 말려서 가루내어 써야할듯	0
우리 4살 딸 아이가 너무 좋아해요 6살 아들한테는 너무 딱 맞네요 참고하셔요	0
재구매 ㅜ넘 예쁘고 좋아요옹	1
모양도 귀엽고 부드럽고좋아요	1
사진처럼 세워지지않고 누워있어요	0
너무 헐거워서 안써요.	0
배송 일주일넘게걸림. 그걸 떠나서 생각보다 커버랑 이불이 불만족스러움 그냥 반품하기도 귀찮아서 사용하려고 세탁했는데 염색약냄새같은 냄새가 너무 남 머리아픈냄새 빼려면 시간 한참 걸릴꺼 같음	0
감말랭이용으로 단단한걸 보내달라고 메모까지 했는데 너무익어서 홍시가 되려는게 15개나 됩니다. 홍시먹으려고 구매한거 아니고 단단한게 없으면 없다고 판매를 하지 마셔야죠 말래이하려고 깍으니까 너무 물러서ㅠ 대형 마트에서 사는게 좋았을걸 후회되네요	0
재구매 항상믿고구매하는곳이라...ㅋ 가격대비최고죵~~ 싸비스두최공~~	1
재구매 무난합니다 무난합니다 무난합니다 무난합니다	1
가족들이랑 맛있게 잘 먹고있어요	1
비추 물에담가놨다꺼내도조개에서소금이씹힐정도로너무짜요 비린내도심하고 조개껍질까지있어서재구매는안할것같아요	0
핑크 너무 이뻐요~무게감있고 튼튼하네요	1
빠른 배송 좋았지만 제가 사포질을 잘 못하는 건지 잘 찢어져용 그래도 필요한 데에 잘 썼습니당	1
색상, 촉감 모두 마음에 듭니다. 좋네요.	1
다른 곳은 1만원 넘었는데 여기는 1만원 안하네요 마약잠옷이에요~~ 더워져서 입기 좋아요~~	1
불량 3개 왔네요. 학교 행사 때문에 주문했는데 불량품 3개나 왔네요. 다음에는 검수해서 보내주세요~~~ㅜ.	0
물이 줄줄 새네요..병아리들이 물에 다 젖었어요.ㅠ	1
사이즈 정확하게 보내주셨고 설치도 간편하게 했어요.. 색상도 맘에 들어요~~^^	1
싸니까 큰기대는없지만 발열이덜하다거나 절삭력이 우수하다고 볼수없네요	1
근처 슈퍼에서 못찾던 소스들이 여기 다있네요. 싸게 잘샀어요.	1
추천합니다 빠른배송 감사합니다 ~ 저렴하게 잘샀어요 ~~주변에서 다들 추천할만한 이유가있네요~ 요긴하게쓰고있어요	1
아주좋네요 굳굳귣굿	1
금방늘어나서 그냥그런거같은데 막신기괜찮아요	1
가열식으로 쓰려고산건데 가열소리만 나는건지 가열가습되는건지 아직모르겠어요 세척 용량 디자인 다.마음에드는데...가열가습 온습.누르고 분무조절..해놓으면 가열가습이되는지안되는지;;; 아쉬워요	0
183에 얼굴도 살짝 큰편인데 저한테 딱 알맞게 맞았던거 같아요 일반적인 약간 얼굴이 작으시거나 큰거 싫어하시면 47사이즈가 맞을것 같아요 제품 깔끔하고 군더더기 없이 좋습니다~	1
완전 별로 입니다 가격만 합니다 질감도 별로	0
계속흔들흔들 별로에요	0
싱싱하고 맛있어 보이고 저렴하게 구매했네요.	1
칼슘들어간거 찾다가 구매했어요~~~	1
회사에서 차마실때 쓰려고 구매했는데 색상 고급스럽고 너무 예쁘네요~	1
아기를 위해 샀어요 잘 사용할게요	1
쬐끄만데 접착력 짱 좋네요. 골드라 고급져 보입니다	1
이끄럼방지 패드? 없는건가요?	0
좋아요^^디자인 화면처럼 예쁩니다 다만 같이 산 피사의자가 약간 낮아서 의자에 쿠션 필요해요~ㅎ	1
재구매 저번에도 카레 포장 거진 터져서 오더만 오늘도 카레 포장상태 개판이네요 다시는 여기서 안시켜요. 포장상태 완전 개판 최악	0
아직 덜 핀 상태로 와서 더 좋아요 ㅎㅎ 이쁘네용	1
비누받침으로 쓰려고 샀는데 점차 시간이 지날수록 비누 올랴놓은 곳만 색이 변하고 닦아도 안돌아오네요..	0
재구매 계속 여기서 사서 쓰고 있어요 제가 담는 통들과 스팩이 잘 맞아서.. 불량이 오늘 받자마자 딱 첫 장에서 이렇게 나오니.. 참... 이번엔 몇개나 이럴까요.. 아예 손잡이 없는것도 잇어서.. 실망입니다..	0
배송빠르고 샘플도 주시고 감사합니다 ~	1
별루예요 그냥그래요	0
본체 케이스를 끼고도 독거치가 돼서 정말 좋아요 그리고 조이콘도 상처날 걱정 없이 끼웠습니다. 먼지가 좀 잘 끼는 것 빼고는 정말 좋아요	1
가격싸고 튼튼합니다	1
유통일자가 넉넉하고 상품이 좋아요.	1
목이 넘 넓어요 붕뜨는느낌~~~	0
고기도연하고 요리하기도 간편하고 좋습니다!!	1
불량제품이 왔네요 레이져 한쪽이 안들어왔지만 쓰지않을꺼라서 그냥 쓸껍니다 다음에는 확인하시고 제품배송 부탁 드립니다.	0
좀 낮긴 하지만 편안해서 좋아요 원래 새 베개 사고 며칠동안은 자고 일어나면 얼굴 가려웠는데 그런게 없서요	1
생각보다 너무크고 주머니 있는 부분이 좀 튀어나와서 항아리같아요	0
아 다른 제품은 괜찮은데 이건 모서리부분이 눌려서인지 하얗게 벗겨진 부분이 있어요 검은바탕이라 그런거 눈에 확 띄네요 그냥 반품하기 구찮아서 걸어놓음	0
비추임..	0
앞쪽 끈으로 이어진 부분이 자꾸 접히니 가슴모양이 이상해보여요	0
ㄷㄳ뇨,ㄱ시ㅗㅓㅑ햐ㅑㅇㅅ	0
재구매 항상. 잘먹이고 있어요. 감사랍니다	1
바삭바삭 맛있어요. 간이 쎄진 않고 심심해서 좋아요.	1
아기가 잘먹네요^^^........ㅋ	1
오 서비스도 좋고요 거름망도 좋네여 간편해서 너무져아여	1
제조날짜가 2018년12월이라니~재고처리도 적당히 해야죠~~기분이 별로네요~다시는 여기서 구매안할듯 합니다~~	0
아직 사용은 못햇지맠 이번주 사용 예정입니다 집에서 해봣는데 좋네요	1
생각보다 진짜 커요..!!!! 펼쳐놓으니 진짜 ... 크긴하네요... 특대로 사긴했지만...;;	1
제품 구매할때 배송비 포함이지만 막상 착불요금이 따로 있습니다. 누구의 잘못인지 모르겠지만 똑바로 기재해주셨으면 좋겠습니다.	0
매장방문후 구매했는데 좋아요!!	1
스피드랙 주문시 서비스로 몇 개 그냥 주심 더 좋을듯요 ^^	1
재구매 골드를 시켯는데 로즈골드가 왔어요 생각했던 네일디자인이 있는데 완전 어긋남 한줄사자고 다시살수도없고	0
빠른 문자 발송으로 쉽게 문자로 전달했어요:)	1
가성비 최고 거실이 좁은 편인데 쇼파가 크네요 생각보다 ~^^	1
미끌림은 조금 있습니다	0
한입고구마지만 못먹을정도로작고 상태별로임 맛도 별로임 새끼소가락만함	0
야채가 얼어 깻잎은 못써요	0
신선하게 즐길슈 있어서 좋아요!	1
동생이 주문해달라고 한거인데 살이 비친다고 하네요 스타킹처럼	0
선물하려고 샀습니다! 색감이 가장 마음에 들어요^^	1
잘받앜ㅅ어요 잘쓸게여	1
저는 무향 제품을 선호하는편이라 어차피 오래갈 향이 아니라면 아예 무향 버전도 있었음 좋겠어요~ 제품자체는 기대이상으로 좋아요^^ 재구매 할거예요	1
충전이 안됨, 3개월도 안쓴것 같은데,,	0
신축성은 좋아서 어느정도 커버가 됩니다. 문제는 고정인데 안쪽에 5군데 스티로품으로는 이쁜모양이 안나옵니다. 그래서 바깥쪽 틈새로 넣어야 원하는 모양이 나오는데 원형 스트로품을 따로 구매해야됨	1
기존에 쓰고있던 상품이에요 좋아요	1
예가체프의 맛이 거의 나지 않습니다	0
한쪽구석이 깨져서왔는데 손님접대할 상이 없어서 걍 구매확정합니다	1
아직 사용해보진 않았지만 요번주말에 캠핑장가서 사용해 보려구요 기대되네요	1
설치하고나서 줄 잡아당겼더니 끊어졌어요.. 뭐죠...? 작동은 하니까 그냥 쓰긴할텐데... 좀 더 튼튼하게 만들어주세요	1
아저번에랑달라요ㅠㅠ	1
제품은 만족하고 좋습니다 하지만 제품이 중고산거 아닌가 착각 할 정도로더럽고 찍힘등 스크래치가 많습니다 제품 출고전에 한번 닦아서 보내도 될듯한데 더러운 상태로 오네요 중고샀다 생각하고 그냥씁니다	0
사이즈가 넘 크네요	0
아주아주 신선하게 살아서 잘 도착했고 물론 가격이야 비싸지만 재구매 하고 싶을 정도로 맛있네요.	1
마감불량인지 넘 쉽게 열리네요....휴대하다가 보관된 약 쏟아질 우려가 큽니다...물론 뽑기 나름이겠지만요	0
2개 주문했는데 서로 주차도 다르고 스티커 때다 붙인 흔적.. 공식파트너에서... 하...	0
잘받앗습니다 너무감사해서시킨게많아서일일히다쓰고잇어요내용다르게 ㅎㅎㅎ너무너무잘받앗구요열심히 빠르게보내주셔서감사합니다	1
딱 5900원이네요 1회용 옷 같아요 ㅜㅜ	0
이번에는 소스 첨가된 제품을 구입했는데, 정말 맛있네요. 다음에 또 구매하렵니다~	1
조립도 쉽고 만족합니다!!	1
좋아요~좋아요~ 만족합니다~이런 가격에 디자인도 이쁘고 1+1이라니!! 완전 좋네요~ㅋ 많이 파세요!!!추천합니당~^^	1
나사는 한개부족하고 구멍은 한개 안뚫려오고 엉망입니다 비추 짱짱할것같아 샀는데 약해요	0
광고보다는 아주 별로인듯요 커버력 기대않했지만 역시나네요 팩트보다 더 쉽게 지워지고 밀리네요 단 묻어나지 않는다는것뿐 제구매의사 없네요 ㅠ	0
디자인 맘에 들어요ㅎ 잘 물어주면 좋겠어요~	1
첫번째는 하자가 있었고 두번째도 작은하자가 있었어요.그냥 귀찮아서 씁니다.배송기사분은 그정도 하자는다 있다는데..헐;;	0
모니터 액정 밖에서 식별하기 어려움 숫자 일부가 정상적으로 표시되지 않아 실망하지만 그냥 교환귀찮아 사용하다 버릴 생각임	0
신선한 야채 미니양배추 잘먹고 건강해져야 겠네요! 수고하세요	1
불이 모두 들어오지않네요ㅜㅜ 어렵게 설치 한거라 다시 분해하기 힘들어 그냥 쓰기로 했어요 등은 이쁘고 좋은데...	0
좋아요~^^ 튼튼하고 아주 좋아요~~성인 2명이 쓸수 있는 우산 찾던중 튼튼할것 같아 구입했어요~~^^아주 만족합니다~~^^!!	1
아기가 거부감 없이 착용 잘하고 있습니다 다음에는 조금더 진하고 깊은 새김이 가능한지 여쭈어봐야겠네요. 다음번에는 아드님과 세트로 주문해야겠어요	1
평소 물을 너무 안 마시는 편이라 물이 예쁘면 먹고 싶어지지 않을까해서 구매했는데 확실히 물에 손이 많이 가는 것 같아요! 직장동료와 함께 나눠서 구매한건데 잘 산 것 같습니다ㅎㅎ	1
받아놓구 사용을 안하고있네요 에궁	0
저는 똥손이라 못하겠어요... 구워지지도 않구요 부착도 못하겠어요 굽는건줄 모르고 샀는데.. 어려서워 못하겠어요 두개다 버렸네요ㅠ	0
친정아빠가 스틱으로 필요허다고 하셔서 구매했어요~^^촉촉 하길바래 봅니다	1
1+1으로 싸게 구입했어요	1
맘에 들고 좋아 보이네요~~~	1
넘 부실해요 가격만큼 글구 아무리 쉬운 조립이지만 설명서도 없는게 어딧어요	0
전체적으로 설명도잘되어있어서 설치잘했습니다	1
큼직하고, 절삭력이 좋아 아주 만족합니다. 짤리고 난 표면이 거칠지 않아요, 그만큼 절삭력이 좋다 생각합니다.	1
색상이다른거로 와서 걍입겠습니다	1
이런 쓰레기는 그냥 쓰지말고 다른곳에서 사요 사이즈가 다른것들보다 유독작고 붙지도않네요	0
너무너무 잘산거 같아요!!!!^^너무 좋아요	1
사이즈 적당하고 배송빠르게 왔어요	1
탄부분도 조금 있었지만 나무특성상 어찌 할 수 없는것 같아보이구요... 처음해보는거라 세트로 구매했는데 좋아요 가위가 조금 어긋나지만ㅜㅜ	1
푹신푹신하고 견고하고 좋아요, 근데 마루바닥에서 침대가 미끄럼밀림은 어쩔수 없나바요	1
다른 사이트에서 구매하고 맛도 좋고 품질도 좋아 재구매를 했는데 이번 토마토는 추천하고 싶지 않네요. 배송된 후 상태도 좋지 않고 토마토는 먹었을때 정말 아무 맛도 나지 않더라고요	0
넘 조아요 구매해서 사용해본 후 너무 조아서 재구매했어요 총8장 쟁여놨네요~~ 두께감이있어서 넘조아요 잠도잘와용	1
불면증이 있는데 별로 효과는 없는것 같아요..ㅠㅠ	0
손가락을 연결하는 고무가 잘 끊어집니다.	0
아이가 밥먹을때 잘 먹어서 구매합니다. 포장도 잘되서 안전하게왔어요	1
상품은 이쁜데 고리 기스가 너무 잘 나네요 가이 주신 고리 넣으려고 하는데 기스가 쫙하고 가버렸네요 ㅠ 너무 약해요	1
